type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
0,0.01513112522661686,-0.0017578430706635118,-0.0007373951375484467,0.005849138833582401,-0.0008229813538491726,0.0018405686132609844,-0.00901111215353012,0.0042059337720274925,-0.004382416605949402,9.930248052114621e-05,-0.004764889366924763,-0.0077640158124268055,0.008815309964120388,0.009205549024045467,-0.004971593618392944,-0.0016380513552576303,-0.0015353787457570434,0.005916247144341469,-0.0015883728628978133,-0.0008738982724025846,-0.0012502028839662671,-0.0012529878877103329,0.0035894315224140882,0.007122933864593506,-0.008695525117218494,0.0053769671358168125,0.004676878452301025,0.006573473569005728,0.0007452318095602095,0.0007966698030941188,0.004166081082075834,0.0059254830703139305,-0.004006108734756708,0.0005339982453733683,-0.000537205720320344,-0.0001546096900710836,0.004695485811680555,0.008775175549089909,0.0021124565973877907,-0.008590353652834892,0.0055185845121741295,-0.00937778502702713,-0.0033261168282479048,-0.008050236850976944,0.0012101450702175498,0.007005201652646065,0.0016895376611500978,-0.0031182868406176567,-0.0012574497377499938,-0.001318596419878304,0.0006047024508006871,0.0014575313543900847,0.009830150753259659,0.00771641219034791,-0.0006586509989574552,-0.0033096596598625183,-0.0006064505432732403,-0.0009568605455569923,-0.009740772657096386,-0.004955225624144077,-0.008127705194056034,0.0021719075739383698,0.007408299949020147,0.005625166930258274,0.010748554952442646,-0.007926969788968563,-0.0015842538559809327,-0.002803110983222723,0.0016642584232613444,-0.007760184817016125,0.0016248589381575584,0.008284258656203747,0.0034208965953439474,-0.00022949940466787666,-0.0005875860224477947,-0.006683758459985256,0.003601805539801717,-0.007197958417236805,0.005122468341141939,-0.008134168572723866,0.0036074104718863964,-0.003259358461946249,-3.7472342228284106e-05,-0.005090928170830011,-0.007613220252096653,4.687628461397253e-06,0.009188582189381123,-0.0031137694604694843,0.0031184752006083727,-0.007765770424157381,0.0030696550384163857,-0.0009415569365955889,-0.007885504513978958,-0.004923872649669647,0.008119059726595879,0.006436850875616074,0.008299865759909153,0.004791353829205036,0.0029613010119646788,-0.0005575165851041675,0.0011074005160480738,0.0049143629148602486,-0.007491607218980789,0.004134882241487503,-0.0020429776050150394,-0.006449659820646048,-0.005455455742776394,-0.00577470101416111,-0.0014483269769698381,-0.00021040347928646952,0.005870322696864605,-0.006435783579945564,0.004317753948271275,-0.004082721192389727,0.0008255646098405123,-0.0030938624404370785,-0.0022585378028452396,0.008190336637198925,-0.003404180519282818,0.009397358633577824,0.001625842647626996,-0.0004057058540638536,0.0003628074482548982,0.0004770646628458053,0.005194236524403095,-0.00391013827174902,-0.00467836856842041,0.001871337997727096
1,0.014421374537050724,-0.007631619460880756,0.0010818938026204705,0.007172387093305588,-0.0063417283818125725,0.0007246578461490571,-0.0023675458505749702,0.01014870684593916,0.0037858719006180763,0.0050132363103330135,-0.005224904045462608,-0.0017980634002014995,0.007666583172976971,-0.0026587003376334906,0.00048716989113017917,-0.0041810330003499985,0.005053992848843336,0.0021317757200449705,-0.006135240662842989,-0.00929165817797184,0.0010886777890846133,-0.0014363606460392475,0.0007126297568902373,0.0016832570545375347,0.002729324158281088,-0.0050791287794709206,0.008538240566849709,-0.006536711473017931,-0.005043064709752798,-0.004861406981945038,-0.006321580149233341,0.0032184759620577097,-0.009988803416490555,0.008135746233165264,-0.004385063424706459,0.0018951884703710675,-0.0026772699784487486,0.007836553268134594,0.0070244441740214825,-0.008896966464817524,0.004493081476539373,-0.011244477704167366,-0.0034732657950371504,0.0015674673486500978,-0.005303042940795422,-0.0008880685199983418,0.007590275723487139,0.008341234177350998,0.002187222009524703,0.005730424541980028,-0.010499993339180946,0.007604636251926422,0.005318678915500641,0.004028224851936102,-0.0018970731180161238,-0.002355393022298813,-0.0005325144156813622,0.0038511944003403187,-0.009028925560414791,0.004574307706207037,-0.009767475537955761,0.0020933146588504314,0.006140854209661484,-0.0034910542890429497,0.008314196020364761,-0.00167609634809196,0.005963912233710289,-0.004353998228907585,-0.006072440184652805,-0.002328786998987198,-0.0038191413041204214,0.0009534790297038853,0.0026598465628921986,-0.007864878512918949,-0.0018878503469750285,-0.004087820183485746,-0.005170646123588085,-0.002469266764819622,-0.00019466153753455728,-0.004900072701275349,-0.003996753599494696,0.0021318108774721622,0.002525346353650093,0.0019985155668109655,-0.003982056863605976,0.0032756077125668526,-0.0016397085273638368,-0.002018471946939826,0.006464531645178795,-0.0024055021349340677,0.007594731170684099,-0.004721732344478369,0.00129748007748276,-0.009283135645091534,0.002041260711848736,0.0018515405245125294,0.009726151823997498,0.009788437746465206,0.0011175157269462943,-0.0003356673405505717,0.0005908664898015559,0.005323751363903284,0.0018797178054228425,-0.006357522681355476,-0.00012612271530088037,0.00604210514575243,0.0015821052948012948,-0.0026722850743681192,-0.007441466674208641,0.0010466172825545073,-0.004058114252984524,-0.010941787622869015,-0.00208513205870986,0.003717323299497366,0.008725692518055439,-0.0035919584333896637,0.005223238840699196,0.005585291422903538,-0.0009767486480996013,0.010065590031445026,-0.0022955224849283695,-0.00039756280602887273,0.0015516262501478195,0.003774059470742941,0.007725224364548922,-0.003625198733061552,-0.0033162834588438272,0.006431470159441233
10,0.012608621269464493,-0.0022636631038039923,0.004419705364853144,-0.0025317834224551916,0.0031392688397318125,-0.0046491678804159164,-0.005327999591827393,-0.005871063098311424,-0.004712402820587158,-0.0017672063549980521,-0.006958969868719578,-0.007682397961616516,-0.0016784535255283117,-0.004597782157361507,-0.00040902793989516795,0.002550764475017786,-0.002935761120170355,0.008477505296468735,0.0007871548878028989,-0.0013463236391544342,-0.0038765794597566128,0.0032391047570854425,7.948302663862705e-05,0.008047685958445072,0.000845451548229903,-0.0037427518982440233,0.004956361372023821,-0.0028709766920655966,-0.003930334933102131,-0.0009559538448229432,0.0007236911915242672,0.007412339095026255,0.0027931176591664553,6.1800739786122e-05,0.0025933277793228626,-0.007541003171354532,0.0049502174369990826,0.008630036376416683,0.0029958405066281557,-0.007963615469634533,-0.006845853291451931,0.0038483585231006145,-0.004296403843909502,0.0008032093173824251,-0.00030358144431374967,-0.004498251713812351,-0.0016235066577792168,0.007645934354513884,-0.006416668184101582,-0.002159199910238385,0.002352650510147214,-0.0036220054607838392,0.003451162250712514,0.001701901201158762,-0.0025115322787314653,-0.0034759158734232187,0.0003720387758221477,0.00037980510387569666,0.0010234806686639786,-0.004228522069752216,-0.0020622352603822947,-0.0009728974546305835,0.00450877333059907,0.006635549943894148,-0.002428026171401143,-0.002550016390159726,0.003012795699760318,0.0015656158793717623,0.005495388060808182,-0.006665040273219347,0.006792018655687571,-0.0040732757188379765,-0.005015531089156866,-0.0034677600488066673,-0.003649321850389242,0.003713600104674697,-0.001661350717768073,0.0035592138301581144,-0.0033928947523236275,-0.009237024933099747,-0.0039540366269648075,0.008510032668709755,0.00308199948631227,0.0070485640317201614,0.0004132904578000307,-0.009461446665227413,0.0004811835242435336,0.006467732600867748,-0.0022905494552105665,0.0039550745859742165,0.0003844620077870786,-0.006185115780681372,-0.006965564098209143,-0.004772068466991186,-0.00025516885216347873,-0.006930800620466471,0.0003693962935358286,-0.0025829870719462633,-0.009235558100044727,-0.0026940449606627226,-0.0039626071229577065,0.003508018096908927,-0.009093141183257103,-0.003647677367553115,-0.007987896911799908,0.0042228540405631065,-0.0010176546638831496,-0.0025120475329458714,-0.004447480197995901,0.0010206419974565506,0.00601058779284358,-0.005826996173709631,0.0017127887113019824,0.0001813485869206488,-0.00490166712552309,0.005357526708394289,0.005567132029682398,0.0022784858010709286,0.003773765405640006,-0.0010670925257727504,0.010060818865895271,0.004922857042402029,-0.007160077337175608,-0.003837618976831436,0.0008097850368358195,-0.0019740124698728323,0.0022317050024867058,-0.005256680306047201
11,0.00685573136433959,-0.011683396995067596,-0.0010685232700780034,-0.003560212906450033,-0.004537241067737341,-0.0012611171696335077,-0.0026215878315269947,0.007121180649846792,-0.003755941754207015,-0.0033610982354730368,-0.0068998681381344795,-0.0054967645555734634,-0.0036950265057384968,-0.0008274898864328861,-0.0016017112648114562,-0.007215563207864761,0.006982848513871431,0.006423090118914843,0.002109315013512969,-0.0013416886795312166,-0.003254485549405217,0.00922886747866869,0.0056387390941381454,0.000360772421117872,0.0005118924309499562,-0.0007915686001069844,0.001086498494260013,-0.007823280990123749,0.00844649039208889,-0.0009881083387881517,-0.00039415224455296993,0.013171524740755558,0.0028354383539408445,0.006849497091025114,0.006898205261677504,-0.0026535389479249716,-0.0038871003780514,0.007403923198580742,-0.0026534837670624256,-0.004248006734997034,-0.005732775665819645,-0.0003891781670972705,0.0007160147069953382,-0.0026210006326436996,-0.008142552338540554,-0.0018439395353198051,0.0014128858456388116,-0.0038999468088150024,0.00452062301337719,0.003715700004249811,0.002206331817433238,0.011265398003160954,0.005902497563511133,0.009308437816798687,-0.0019110576249659061,-0.002827090211212635,-0.0046631330624222755,-0.007639442104846239,0.0028510664124041796,-0.007975680753588676,-0.0033815179485827684,0.006224295124411583,-0.005952924955636263,0.0032388060353696346,0.0013650300679728389,0.006357617676258087,0.0017572642536833882,-0.004848945420235395,0.005695585161447525,0.004063629545271397,1.8078344510286115e-05,0.0029846555553376675,0.004449214320629835,-0.004605510272085667,-0.005878930911421776,0.006364893633872271,-0.009859945625066757,-0.004990382120013237,-0.002799601061269641,-0.009805002249777317,0.0024573635309934616,-0.0034731649793684483,-0.004464391153305769,-0.007564430590718985,0.0037173531018197536,-0.0044975667260587215,0.011527474038302898,0.0008320572087541223,0.004711078945547342,0.0012995993020012975,0.0019901832565665245,-0.0044046551920473576,-0.004247987177222967,0.0017270043026655912,0.0026503121480345726,-0.0028719280380755663,0.013368207029998302,0.0020736337173730135,-0.008846038021147251,-0.0008632296230643988,-0.0026685013435781,-0.000399474665755406,-0.00758421141654253,-0.0025999106001108885,-0.0003004377649631351,0.0017706593498587608,-0.0013793555554002523,0.002724582329392433,0.0014044854324311018,-0.0007267536129802465,-0.0035843958612531424,-0.0022218527738004923,0.007451103534549475,0.001341282855719328,0.00872397143393755,-0.007113334257155657,-0.003566779661923647,-0.005402728915214539,-0.004642099142074585,0.004329528659582138,0.00330970692448318,0.00393199035897851,-0.0032676130067557096,-0.002820511581376195,0.002431524684652686,0.007649899926036596,0.0011667361250147223,0.0014189587673172355
12,0.017137328162789345,-0.011931722983717918,-0.005060553550720215,0.0022731574717909098,0.003438293933868408,-0.007039698306471109,0.001088874414563179,0.0032811013516038656,0.004547774791717529,0.001461323001421988,-0.012903079390525818,0.0028246480505913496,0.003459203289821744,-0.0038747258950024843,-0.008229627273976803,0.001237975200638175,0.0035057258792221546,0.0013590897433459759,0.0028594264294952154,-0.002273238031193614,0.005090408492833376,0.011402837000787258,-0.006855986546725035,0.007290092762559652,-0.004194467328488827,0.005996836815029383,0.005421326961368322,-0.004336482845246792,0.005615178029984236,0.005432861857116222,-0.0034904046915471554,0.011349180713295937,0.0003908929356839508,0.009333731606602669,0.010333997197449207,0.004240256268531084,-0.004892216995358467,-0.00391183327883482,-0.005332114174962044,0.0028145983815193176,0.0032736104913055897,-0.003059270093217492,0.0004519049252849072,0.0009228549315594137,-0.005528517533093691,-0.00025886049843393266,0.0053498935885727406,0.001767883775755763,-0.007048315834254026,0.006052876356989145,-0.011204258538782597,0.009911817498505116,0.0029297322034835815,0.0021267677657306194,0.0039027887396514416,-0.010169987566769123,-0.008670076727867126,-0.0067590950056910515,0.001761060324497521,0.0027147706132382154,-0.004028922878205776,0.0007226465968415141,-0.0012820841511711478,-0.0034324266016483307,0.00518604414537549,0.005448590964078903,-0.0011036094510927796,-0.0008103722939267755,0.0006530462997034192,0.0006641898071393371,-0.005692780949175358,0.007993207313120365,-0.004028982948511839,0.0003508269146550447,0.0015081195160746574,-0.00036630750400945544,-0.010089372284710407,-0.0010520225623622537,-0.003212978597730398,-0.009842906147241592,-0.0022633846383541822,0.0011469732271507382,-0.0008072512573562562,0.0019415098940953612,-0.005796306766569614,-0.007003196515142918,0.004180430434644222,-0.0032151713967323303,0.007218618411570787,0.0016771132359281182,0.0006597907631658018,0.0015340755926445127,-0.009199779480695724,-0.010234636254608631,0.004847198259085417,-0.0033102466259151697,0.012957672588527203,0.007396284956485033,-0.0069535826332867146,0.0026892463210970163,0.0004769487713929266,0.002510630525648594,0.0009281665552407503,-0.003079679561778903,0.004077700898051262,0.007781323045492172,0.007008679211139679,-0.0033238984178751707,0.004442496690899134,-0.001845486811362207,-0.003706670366227627,0.0014128691982477903,0.006480424664914608,0.00611784216016531,0.009229043498635292,0.0031807355117052794,0.005569559056311846,0.004241484217345715,-0.005682957358658314,-0.0010882004862651229,0.004660442937165499,-0.0032209213823080063,-0.002550766570493579,0.012444316409528255,0.003726739203557372,0.0048802983947098255,-0.012351106852293015,-0.0022036763839423656
13,0.0149147417396307,0.001839171047322452,-0.008342588320374489,0.001262203324586153,0.005927623249590397,-0.0018981856992468238,-0.001494874246418476,0.001504040090367198,-0.006918615661561489,-0.0024229511618614197,-0.0025892704725265503,-0.005453744903206825,0.009053024463355541,0.0015989332459867,-0.004661272279918194,0.0038843892980366945,-0.00018681873916648328,0.0008339572232216597,-0.00048449766472913325,-0.01003622729331255,0.0035946897696703672,0.010262479074299335,-0.009687591344118118,0.0025225779972970486,0.0007637874805368483,0.001968665746971965,0.01182684488594532,-0.007390779908746481,0.0052321297116577625,0.006104953121393919,-0.0025301214773207903,0.012408395297825336,-0.010501899756491184,-0.002578168408945203,0.006715920753777027,-0.007447849027812481,7.252525392686948e-06,-0.003354110522195697,0.007744214963167906,-0.011259127408266068,-0.0026120715774595737,-0.003127533011138439,0.007689158897846937,0.0009298196528106928,-0.01013985276222229,0.00019341029110364616,0.0050221458077430725,-0.0014751831768080592,0.005891046486794949,0.007636529393494129,0.004074704367667437,0.0051654186099767685,-0.0006699261721223593,0.00706544890999794,0.005924483295530081,-0.011454043909907341,-0.006535546388477087,-0.0029698587022721767,0.0018330313032492995,0.001610460109077394,0.0009954894194379449,0.008121257647871971,0.008128006011247635,-0.005865680519491434,0.002790318801999092,-0.005264434032142162,0.0020336832385510206,-0.008607013151049614,0.007409993093460798,0.004509211517870426,0.0029758356977254152,0.00374317797832191,0.007899106480181217,0.0007206939626485109,-0.004844340495765209,0.0009866062318906188,-0.002844415605068207,-0.0002845741109922528,-0.0022351015359163284,-0.01178834866732359,-0.000632573151960969,0.007640572730451822,0.0013908440014347434,-0.00034677720395848155,0.003875997383147478,0.0007756753475405276,0.007801208645105362,-0.004057193640619516,-0.0060059321112930775,-0.005541548132896423,0.007236614357680082,0.0006199699128046632,-0.005189860705286264,-0.0024384185671806335,0.00705263577401638,0.003579906653612852,-0.0008119855774566531,-0.004092625807970762,-0.007078866939991713,0.0011172662489116192,-0.005628528539091349,0.0032672048546373844,0.0023772716522216797,-0.002832505153492093,0.002468247665092349,0.005452504847198725,-0.003702682675793767,-0.0012336955405771732,-0.0022276011295616627,0.005921300500631332,-0.001049819984473288,0.001479592639952898,0.005911997519433498,0.004858985543251038,0.0035705072805285454,-0.0029019159264862537,-0.0010582830291241407,0.0051860869862139225,-0.0029673026874661446,-0.002060609869658947,-0.0004981308593414724,-0.0028724106959998608,-0.011255820281803608,0.0070284390822052956,-0.005127999931573868,0.0048505081795156,-0.01089493092149496,-0.002469439757987857
14,0.012763431295752525,-0.004530150443315506,-0.0030653139110654593,-0.0014069525059312582,-0.000951595779042691,-0.000237582455156371,-0.010520489886403084,0.006889999378472567,0.0048162671737372875,-0.003806635970249772,-0.012582993134856224,0.0014830839354544878,0.005077882204204798,-0.003354468382894993,0.005344836041331291,0.0003711488679982722,0.0034454641863703728,-0.005177559796720743,-0.007107860874384642,-0.0068228538148105145,-0.002900483785197139,-0.00303542404435575,-0.007576467469334602,0.005053126718848944,-0.0023990971967577934,0.00732423784211278,-0.001432696357369423,-0.0038797773886471987,0.009436182677745819,0.0023552393540740013,0.0020474232733249664,0.013198108412325382,-0.009209833107888699,0.00189071090426296,0.008122867904603481,0.0013901396887376904,0.0037489954847842455,0.004519487731158733,-0.00546959787607193,0.00241854228079319,-0.001594808418303728,-0.00246542994864285,-0.004190735053271055,0.00382103375159204,-0.0005942925345152617,-0.0010439776815474033,0.002708602463826537,0.01069837436079979,0.003988888580352068,0.001398583990521729,-0.004037580452859402,0.007074758876115084,0.012147517874836922,-0.0007478181505575776,0.0030555161647498608,-0.011590978130698204,-0.004322849214076996,-0.006427101790904999,0.005488175433129072,0.0019042463973164558,-0.003683773335069418,-0.0010308328783139586,0.005888731684535742,0.0035543900448828936,0.007675782311707735,0.003247442189604044,0.0031947290990501642,-0.011031472124159336,0.000848746916744858,0.0024722502566874027,0.0002411956520518288,0.007463241461664438,0.0006662355153821409,-0.0029321308247745037,-0.004767326638102531,0.007954026572406292,-0.010056473314762115,-0.0027172707486897707,-0.006359362043440342,-0.010157902725040913,0.0011863675899803638,0.0022738969419151545,0.007650088053196669,-0.002560071647167206,-0.009720850735902786,-0.007667314261198044,0.007475953083485365,-0.0044177500531077385,0.003449907759204507,0.004613324534147978,0.0033900286071002483,-0.005564656108617783,-0.007365238852798939,-0.004649128764867783,0.0078024351969361305,-0.00410746643319726,0.007294969167560339,0.0063066063448786736,-0.008687886409461498,-0.007184750400483608,-0.0012089229421690106,0.0038278980646282434,-7.055347668938339e-05,0.0003629936254583299,-0.0021317738573998213,-0.004267222248017788,0.00846310518682003,0.007102072238922119,-0.007725982926785946,0.004731723573058844,0.010814002715051174,-0.004191439598798752,-0.005847902502864599,0.005189407616853714,0.009492455050349236,-0.007032314315438271,-0.0033924684394150972,0.0027349740266799927,-0.006214518565684557,0.005917348898947239,-0.0003760065301321447,-0.002861067885532975,-0.005024584010243416,0.002163211116567254,0.007862582802772522,-0.004268178716301918,-0.009133071638643742,0.007398846559226513
15,0.007015083450824022,-0.007720559369772673,0.0017214216059073806,0.008366398513317108,-0.0062100691720843315,-0.003544758539646864,-0.007036214228719473,0.008792368695139885,-0.007709169294685125,0.003670755075290799,-0.00020286242943257093,0.003992585930973291,0.005198945291340351,0.003942395560443401,-0.00505831278860569,0.005089737009257078,0.00514322379603982,0.007646043319255114,0.00251916260458529,-0.0029471174348145723,0.0070458147674798965,0.0008549129706807435,-0.005514129064977169,-0.004510578699409962,-0.010244729928672314,0.004480393603444099,-0.0016787659842520952,0.0009939519222825766,0.010494531132280827,0.0008583418093621731,0.008999190293252468,0.007789944764226675,0.004001449793577194,-0.004529433324933052,-0.0005763813969679177,-0.005037365015596151,-0.00277554988861084,0.002471327083185315,0.0020333859138190746,0.0027867648750543594,-0.007582233753055334,-0.01079543400555849,-0.00460183247923851,-0.0037535671144723892,0.0026029101572930813,0.00017045217100530863,0.004671869799494743,0.005531766451895237,0.0008875436033122241,0.00828656367957592,-0.007061796262860298,0.009897217154502869,0.0011444748379290104,-0.0020422309171408415,0.0035568655002862215,0.0033127907663583755,-0.004969799891114235,0.007649772800505161,-0.0005637609283439815,0.0010911698918789625,-0.005588183179497719,-0.0037369600031524897,-0.0012653239537030458,0.006431001238524914,0.009661760181188583,-0.00042212774860672653,-0.007827258668839931,-0.0025262460112571716,0.005723713431507349,-0.0049623302184045315,0.004516026470810175,0.00742388004437089,0.007140269037336111,0.006113935727626085,-0.008490083739161491,0.008225832134485245,0.0012064663460478187,0.0038173897191882133,-0.002794264117255807,-0.00857059471309185,-0.00435630651190877,-0.004614525940269232,0.007030591368675232,0.0030910468194633722,-0.004520734306424856,0.004575177561491728,0.00984263326972723,-0.0011090137995779514,0.00018298087525181472,0.0009571005357429385,0.007109109312295914,0.003634552238509059,-0.0037432170938700438,-0.00516614131629467,-0.005806113593280315,0.005205486435443163,0.011031811125576496,0.009355961345136166,-0.009288689121603966,0.0062333582900464535,-0.003081969218328595,-0.006548312027007341,-0.006606994662433863,0.006142253987491131,0.005682573188096285,0.007937108166515827,-0.006961323786526918,0.004980129189789295,-0.004930989351123571,-0.004352272488176823,-0.0006396101089194417,-0.005925010424107313,-0.005762219894677401,-0.0028707128949463367,0.010645559057593346,-0.001718018902465701,-0.00039275706512853503,-0.005548926070332527,0.00029882011585868895,0.0049478765577077866,0.0122565608471632,0.007488650269806385,-0.009165029041469097,0.002782715717330575,0.0074977208860218525,0.007857052609324455,-0.009776189923286438,0.0002997011470142752
16,0.008745377883315086,-0.0004643667198251933,-0.005620360374450684,0.007394181564450264,-0.0030377237126231194,-0.010322829708456993,-0.007485469803214073,0.0030711207073181868,-0.009594653733074665,0.0023474153131246567,-0.01285846158862114,0.004568606149405241,-0.0008363684173673391,0.011469345539808273,0.00035086384741589427,-0.004524317570030689,-0.006058253813534975,-0.0038538286462426186,-0.0038671118672937155,-0.006935944780707359,-0.006713648792356253,0.0018424983136355877,-0.004533425439149141,0.01100368145853281,-0.006502675823867321,0.00432461965829134,0.005350922234356403,-0.0015747839352115989,0.008356587961316109,0.0061554196290671825,0.0032997189555317163,0.012147852219641209,-0.010769853368401527,0.007412424776703119,0.0032002865336835384,0.0012666769325733185,-0.003828205866739154,0.004602227360010147,0.006061875261366367,-0.01149574015289545,-0.0061120809987187386,-0.0022943972144275904,0.0017103101126849651,-0.003486695932224393,-0.005725232418626547,0.0068084984086453915,0.008297511376440525,0.011015447787940502,-0.0021008988842368126,0.00967774260789156,-0.0016695524100214243,0.009524872526526451,0.003344107884913683,-0.0015575720462948084,0.0030585762578994036,-0.00553057249635458,-0.013323843479156494,0.005080123897641897,-0.008069796487689018,-0.009330837056040764,-0.010795529931783676,0.004192771390080452,0.009195187129080296,-0.00513209355995059,0.004566620569676161,0.00016749223868828267,-0.0002924985601566732,-0.011755282059311867,0.003957549575716257,0.002882867120206356,-0.0005105251329950988,0.0002360530779697001,0.009793040342628956,-0.00495088379830122,-0.0018518483266234398,0.004351739771664143,0.002532572252675891,-0.004686660133302212,-0.0022845356725156307,-0.00035574118373915553,0.0019607560243457556,0.004650142043828964,0.007455225568264723,0.0056566535495221615,0.0007351873209699988,-0.006729586515575647,0.010857273824512959,-0.00508926110342145,-0.00018222864309791476,-0.003409135155379772,-0.00023738130403216928,0.007801984436810017,-0.0066540855914354324,-0.011604184284806252,-0.00025183416437357664,-0.0067572807893157005,0.00498176971450448,0.005222031380981207,-0.006368756759911776,-0.006336860824376345,-7.082279626047239e-05,-0.0070213074795901775,-0.005117726046591997,-0.006085686385631561,-0.007136988919228315,0.006901108659803867,0.002393055008724332,-0.004646151792258024,0.0009084820048883557,-0.004487893078476191,0.0023548875469714403,-0.005689410958439112,-0.0072058564983308315,0.008986283093690872,0.0026233706157654524,-0.0026665835175663233,-0.00243721273727715,-0.0031401365995407104,-0.0036898779217153788,0.011953563429415226,0.011194567196071148,0.0077683888375759125,-0.007883246056735516,0.005544374696910381,-0.005468005780130625,0.001087253331206739,-0.012075998820364475,0.008179590106010437
17,0.012164929881691933,0.0008839542861096561,-0.009077787399291992,0.008455210365355015,-0.0028454300481826067,-0.008905177935957909,-0.007542219944298267,0.00894621666520834,0.005073356442153454,0.006971913855522871,-0.009381309151649475,-0.001962437992915511,0.0037397556006908417,0.007665909826755524,0.005717953201383352,-0.004131851252168417,0.0005240404279902577,0.0042281923815608025,0.0014333764556795359,0.0004931384464725852,0.005283812060952187,0.0024438879918307066,-0.008879674598574638,0.010620249435305595,-0.00924027618020773,-0.0024200729094445705,0.011985608376562595,0.0007472274010069668,0.009584479965269566,-0.0023907560389488935,0.009594378992915154,0.010871042497456074,-0.006330159492790699,-0.0006788040627725422,0.006728986278176308,-0.00392278702929616,-0.005508203059434891,0.007053493056446314,-0.004088400863111019,-0.0046492028050124645,-0.0052186171524226665,-0.004181788302958012,0.009039978496730328,-0.004546329844743013,0.001728573115542531,-0.002713674446567893,-0.00480245565995574,0.0047156899236142635,7.069153798511252e-05,-0.0021399459801614285,0.000628547219093889,0.006911712698638439,0.011278857477009296,0.004299445543438196,-0.00755475927144289,-0.0024780286476016045,-0.00027131676324643195,0.002269857097417116,-0.008978817611932755,0.002924894215539098,-0.009081937372684479,-0.005463857669383287,0.002337095094844699,0.003763757413253188,-0.002476454246789217,0.0045247464440763,-0.003193859476596117,-0.0019122405210509896,0.0017753627616912127,-0.006692354567348957,0.0023769200779497623,0.002314254641532898,-0.0009431000216864049,-0.0017326301895081997,-0.00910794548690319,0.0032385368831455708,0.0001333077234448865,0.00622373353689909,0.0028302802238613367,-0.0020729012321680784,-0.005776769481599331,0.008166557177901268,-0.0008698627934791148,-0.007724642287939787,-0.008133667521178722,-0.007797781378030777,0.005404183641076088,0.003761025844141841,-0.0028804184403270483,-0.005458581726998091,0.004989351611584425,0.0007458183681592345,-0.0008942467393353581,-0.0035355505533516407,-0.006827318575233221,0.005648311227560043,0.008138402365148067,0.002932906849309802,-0.0023631032090634108,-0.006126352120190859,-0.004627360962331295,-0.007829113863408566,-0.009928851388394833,-0.006134398281574249,-0.007551500108093023,0.004618659149855375,0.00548640638589859,0.005181193817406893,-0.0022521172650158405,0.006893061567097902,0.0002612353418953717,-0.007835919968783855,-0.003900281386449933,0.006099427584558725,0.012135357595980167,0.004581047222018242,0.004636797588318586,0.005619656760245562,0.0002872785844374448,-0.002614809200167656,0.009736587293446064,0.007971659302711487,-0.009229735471308231,0.010387497022747993,-0.0004644807195290923,0.005889314692467451,0.0024262734223157167,-0.0017944051651284099
